,Facility Name,Categories,Zipcode,Lat,Lng
432,Family Medicine Associates,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80020.0,39.9293782,-105.09363182116122
433,Exempla Northwest Medical Center,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80020.0,39.916890300000006,-105.0562495358394
434,Chiro Now!,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80020.0,39.91531805,-105.05592787390282
435,Golden Vision Clinic,"['building', 'building.healthcare', 'healthcare']",80401.0,39.74762665,-105.2103451
436,Panorama Orthopedics And Spine Center,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis.orthopaedics']",80401.0,39.72821385,-105.20591842893263
437,Stonegate Dental Care,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80134.0,39.53510795,-104.7949744832647
438,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80026.0,40.0016475,-105.1011846
439,Kaiser Permanente Medical Offices,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80138.0,39.53416815,-104.76545456457654
440,Orthodontic Smilemaker,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80134.0,39.52583165,-104.76551996798308
441,Centura Thornton,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80614.0,39.929006900000005,-104.93944475370152
442,Elite Foot & Ankle Clinic,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80233.0,39.8861986,-104.9434558891407
443,Walmart Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80127.0,39.6077971,-105.150985
444,UCHealth Urgent Care,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80602.0,39.9434621,-104.94198053124244
445,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80228.0,39.6817376,-105.1184364
446,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80215.0,39.7611733,-105.1414947
447,Colorado Prostate Cancer Center,"['healthcare', 'healthcare.hospital']",80237.0,39.6209848,-104.89843731271124
448,Comfort Dental,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80260.0,39.864245,-104.9972661016883
449,Colorado Center for Reproductive Medicine,"['building', 'building.healthcare', 'healthcare']",80124.0,39.52901267792664,-104.87540261705168
450,Wimmer Dental,"['healthcare', 'healthcare.dentist']",80121.0,39.5947589,-104.926553
451,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80114.0,39.5812166,-104.8848746
452,Walgreens,"['building', 'building.commercial', 'building.healthcare', 'commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80030.0,39.8278873,-105.0259659879901
453,Kaiser Permanente,"['healthcare', 'healthcare.clinic_or_praxis']",80113.0,39.663021,-104.988
454,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80123.0,39.6246949,-105.0199759
455,Brent R Hoggan Orthodontist,"['healthcare', 'healthcare.dentist']",80138.0,39.5322007,-104.766204
456,Comfort Dental,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80233.0,39.8919689,-104.97721784475505
457,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80127.0,39.6103423,-105.1090172
458,Denver Drug and Liquor,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80203.0,39.7398953,-104.9821673
459,Avella Specialty Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80218.0,39.7402339,-104.9711799
460,Office Bldg,"['healthcare', 'healthcare.clinic_or_praxis']",80110.0,39.6508267,-104.98261
461,Miramont Family Medicine,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80134.0,39.5487766,-104.77708131320756
462,Denali Dental,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80233.0,39.9033879,-104.97830929469026
463,UCHealth Urgent Care,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80249.0,39.7832684,-104.76927064382434
464,Thompson Facial Plastics,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80206.0,39.72083445,-104.95005497254554
465,Comfort Dental,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80016.0,39.5953092,-104.702564
466,Kaiser Permanente Aurora Centrepoint Medical Offices,"['healthcare', 'healthcare.clinic_or_praxis']",80012.0,39.70457915,-104.8172795372219
467,Aurora Comprehensive Community Mental Health Center,"['building', 'building.healthcare', 'healthcare']",80011.0,39.72754745,-104.81097429552982
468,Walgreens,"['building', 'building.commercial', 'building.healthcare', 'commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80014.0,39.65271505,-104.80895377002884
469,Risas Dental,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80014.0,39.65174625,-104.81054765162466
470,Walgreens,"['building', 'building.commercial', 'building.healthcare', 'commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80017.0,39.67532545,-104.80913499933555
471,460th/140th Medical Clinic,"['building', 'building.healthcare', 'healthcare']",80017.0,39.71147965,-104.7732463549143
472,Fresenius Kidney Care,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80011.0,39.72501025,-104.799979464364
473,Centura Health Primary Care,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80401.0,39.72966805,-105.21039067835844
474,Centura Health Emergency & Urgent Care,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80401.0,39.73010845,-105.21107511653892
475,UCHealth Highlands Ranch Hospital,"['healthcare', 'healthcare.hospital']",80129.0,39.5523953,-105.00585026799914
476,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80228.0,39.6990612,-105.1421459
477,Peoples Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80228.0,39.7198086,-105.1336668
478,Swedish Southwest ER,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80123.0,39.60295485,-105.09011662414034
479,Comfort Dental,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80215.0,39.7544078,-105.10914560039296
480,Brighton Eye Associates,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis.general']",80601.0,39.987025200000005,-104.8098190265748
481,Thrive Chiropractic and Wellness,"['building', 'building.healthcare', 'healthcare']",80601.0,39.986412650000005,-104.80730765849114
482,Rocky Mountain Fertility Center,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80134.0,39.53691775,-104.8414989155597
483,Walgreens,"['building', 'building.commercial', 'building.healthcare', 'commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80246.0,39.69590155,-104.94106545
484,Erie Modern Dentistry,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80516.0,40.0006869,-105.01044008572087
485,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80004.0,39.8121505,-105.12901
486,Gardens on Quail Rehabilitation and Memory Care,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis.general']",80004.0,39.8145746,-105.12485126894408
487,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy', 'wheelchair', 'wheelchair.yes']",80202.0,39.7460901,-104.9930568
488,premier allergy & asthma,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80015.0,39.61571675,-104.76389686212627
489,AFC Walk-In Clinic and Urgent Care,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis', 'healthcare.clinic_or_praxis.general']",80016.0,39.58142145,-104.72424957256106
490,UCHealth Lone Tree Medical Center,"['building', 'building.healthcare', 'healthcare']",80124.0,39.55294995,-104.8784437865427
491,CareNow Urgent Care - Central Park,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80010.0,39.7602561,-104.8661798
492,SCL Health Medical Group,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80249.0,39.7847491,-104.77477605
493,Kidney Center of Lakewood,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80226.0,39.7105075,-105.06425766146184
494,Smoky Hill Medical Offices,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80015.0,39.63792065,-104.80011650029758
495,Bright Star Kids Dentistry,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80022.0,39.88512175,-104.81042727863507
496,UCHealth Emergency Room,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80022.0,39.88494785,-104.81172029940755
497,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80246.0,39.7103419,-104.9395383
498,Comfort Dental,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80003.0,39.84148905,-105.052887625
499,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80007.0,39.8117562,-105.169879
500,Evergreen Family Dentistry,"['building', 'building.healthcare', 'healthcare', 'healthcare.dentist']",80437,39.649059199999996,-105.34062100994743
501,SCL Health Medical Group - Copperleaf,"['building', 'building.healthcare', 'healthcare', 'healthcare.clinic_or_praxis']",80015,39.637975,-104.73415287499999
502,Reunion Rehabilitational Hospital Inverness,"['healthcare', 'healthcare.hospital']",80112,39.5602991,-104.86468303086059
503,The Little Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80026,40.0016322,-105.1014913
504,Paladina Health,"['healthcare', 'healthcare.clinic_or_praxis']",80202,39.7515501,-105.0026018
505,Rite Aid,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80121,39.5934714,-104.9588802
506,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80121,39.5956189,-104.961471
507,HealthONE,"['healthcare', 'healthcare.clinic_or_praxis']",80202,39.7506666,-105.0010144
508,Lafayette Eye Associates,"['healthcare', 'healthcare.clinic_or_praxis']",80026,40.0025725,-105.1020487
509,Lafayette Internal Medicine,"['healthcare', 'healthcare.clinic_or_praxis']",80026,40.0025684,-105.1021506
510,Lafayette Dentistry,"['healthcare', 'healthcare.dentist']",80026,40.0026547,-105.1021882
511,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80235,39.6236596,-105.1076791
512,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80226,39.7095737,-105.0848869
513,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80228,39.6900765,-105.1196271
514,Rite Aid,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80232,39.6837647,-105.082782
515,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80232,39.6816851,-105.0834601
516,WW Studio,['healthcare'],80027,39.9555715,-105.1680495
517,Highland Smiles,"['healthcare', 'healthcare.dentist']",80211,39.7620012,-105.0342539
518,Highlands Healing Arts,['healthcare'],80211,39.7619985,-105.033405
519,Good Neighbor Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80216,39.7770953,-104.993526
520,Comfort Dental,"['healthcare', 'healthcare.dentist']",80026,39.9878511,-105.095489
521,Child First Pediatrics,"['healthcare', 'healthcare.hospital']",80114,39.5840004,-104.8848628
522,Happy Teeth,"['healthcare', 'healthcare.dentist']",80218,39.7398506,-104.9687311
523,Walmart Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80231,39.6905922,-104.889003
524,Kids Family Dentistry,"['healthcare', 'healthcare.dentist']",80232,39.68981,-105.052714
525,Arbor Dental Group,"['healthcare', 'healthcare.dentist']",80021,39.8766377,-105.0928996
526,"Mark Stone, M.D.","['healthcare', 'healthcare.clinic_or_praxis']",80457,39.6322151,-105.3203914
527,King Soopers,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80249,39.7851157,-104.7696222
528,Walmart Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80130,39.56283,-104.9110594
529,Arvada vision & eye clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80002,39.8022254,-105.0817276
530,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80113,39.6539035,-104.9605707
531,DaVita Dialysis,"['healthcare', 'healthcare.clinic_or_praxis']",80112,39.5870561,-104.867594
532,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80012,39.697134,-104.847912
533,Canyon Ridge Pediatric Dentistry,"['healthcare', 'healthcare.dentist']",80134,39.5190819,-104.7703593
534,Capitol Heights Pharmacy & Liquor,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80206,39.7353903,-104.945861
535,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80110,39.6245626,-104.986719
536,Modern Dentistry,"['healthcare', 'healthcare.dentist']",80012,39.6933657,-104.863468
537,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80011,39.7394625,-104.8091374
538,Artemesia and Rue,"['commercial', 'commercial.health_and_beauty', 'commercial.health_and_beauty.herbalist', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80273,39.7178748,-104.987315
539,Outpatient Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80045,39.7423342,-104.8400075
540,Atrium Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80045,39.742225,-104.8410724
541,Mile High Primary Care,"['healthcare', 'healthcare.clinic_or_praxis']",80014,39.6761172,-104.812028
542,Kaiser doctors office,"['healthcare', 'healthcare.clinic_or_praxis', 'wheelchair', 'wheelchair.yes']",80127,39.578162,-105.13629
543,Concerta Urgent Care,"['healthcare', 'healthcare.clinic_or_praxis']",80020,39.9197168,-105.087717
544,Speaks Orthodontics,"['healthcare', 'healthcare.dentist']",80211,39.7619024,-105.030336
545,Sloanside Dental,"['healthcare', 'healthcare.dentist']",80214,39.7487511,-105.0536559
546,Chiropractor,['healthcare'],80214,39.7486707,-105.0538168
547,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80218,39.746978,-104.9743463
548,Central OB/GYN,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7469976,-104.974571
549,Seton Women's Center,"['healthcare', 'healthcare.clinic_or_praxis']",80205,39.746621910684894,-104.97477040023236
550,Colorado Dermatology Specialists,"['healthcare', 'healthcare.clinic_or_praxis', 'healthcare.clinic_or_praxis.dermatology']",80218,39.7468945,-104.974571
551,Sister Joanna Bruner Family Medicine,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7468491,-104.974345
552,Colorado Gastroenterology,"['healthcare', 'healthcare.clinic_or_praxis', 'healthcare.clinic_or_praxis.gastroenterology']",80218,39.746704,-104.9745704
553,Denver Medical Associates,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7465761,-104.9745704
554,Colorado Hernia Center,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7464902,-104.9743457
555,"Heather Stamm, DDS","['healthcare', 'healthcare.dentist']",80218,39.7464459,-104.974569
556,Kaiser Permanente,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7463304,-104.974564
557,"Ann Arrigo, MD","['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7463737,-104.9743477
558,Comprehensive Breast Care,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.746747,-104.974345
559,Uptown Healthcare Center,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.745079,-104.9779368
560,Park Avenue Oculoplastic Surgeons,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7452315,-104.975812
561,Kidney Stone Center of the Rocky Mountains,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.745148,-104.9758146
562,Mile High Research Center,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7450758,-104.9725369
563,Exempla Comprehensive Cancer Center,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7452718,-104.9729245
564,Saint Joseph Hospital Breast Care Center,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7453285,-104.9728869
565,Colorado Preventive Research Center,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7454368,-104.9728212
566,Saint Joseph Clinic Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80218,39.7454986,-104.9727689
567,Kaiser Permanente Skyline Medical Offices,"['healthcare', 'healthcare.clinic_or_praxis']",80205,39.7477655,-104.97117
568,Kaiser Permanente Franklin Medical Offices,"['healthcare', 'healthcare.clinic_or_praxis']",80205,39.7477944,-104.969369
569,Bottenbley Cecil J DMD,"['healthcare', 'healthcare.dentist']",80203,39.7445566,-104.9859171
570,Denver Mental Health Specialists,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7429762,-104.9841228
571,Action Spine Denver Sports Medecine,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.742932,-104.9812872
572,"Dr. Paul L. Legg, DDS","['healthcare', 'healthcare.dentist']",80202,39.7410413,-104.9864163
573,Denver Behavioral Health Center,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7375962,-104.9932524
574,Chasing The Wind Acupuncture & Holistic Medicine,['healthcare'],80203,39.7342446,-104.9876577
575,Arapahoe House Adolescent/Adult Outpatient Care,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7243186,-104.9887668
576,Metro Denver Dental Society & Mountain West Dental Institute,"['healthcare', 'healthcare.dentist']",80203,39.7305832,-104.9864466
577,High Level Health,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7317476,-104.9859634
578,Golden View Dental,"['healthcare', 'healthcare.dentist']",80225,39.7281299,-105.1290381
579,Charg Resource Center,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7353268,-104.9783188
580,The Little Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80020,39.9168419,-105.054801
581,Howard Dental Center,"['healthcare', 'healthcare.dentist']",80218,39.7387676,-104.9750902
582,Noeticus Counseling Center and Training Institute,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7301944,-104.98522
583,"DR. Carrie Payne, PSY.D., LLC","['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7298406,-104.9851784
584,Total Long Term Care,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7301096,-104.9845274
585,Cynergy Chiropractic Health & Wellness,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7316532,-104.9832942
586,Genesis Physical Therapy and Wellness Center,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7300975,-104.982813
587,Colorado Physician Health Program,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302151,-104.9828123
588,Acupuncture Denver,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7301532,-104.982815
589,Horizon Chiropratic,"['healthcare', 'healthcare.clinic_or_praxis']",80614,39.9454074,-104.93865
590,Hilltop Village Dental Care,"['healthcare', 'healthcare.dentist']",80614,39.9440967,-104.9369452
591,Sherill Sullivan Homeopathic Counseling,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302199,-104.9777978
592,Dr. Shea Kamlet Collaborative Therapy,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7303075,-104.9781053
593,Acupuncture Lounge,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302926,-104.9781046
594,Joanna Ford Counseling,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302459,-104.9781032
595,Laura Rose Boyle Therapeutic Massage,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302774,-104.9781046
596,Sue Boorn Classical Homeopathy,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302622,-104.9781039
597,Juanita Ratner Holistic Counseling,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302954,-104.9777985
598,Dr. Regina Carlson Psychotherapy,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302771,-104.9777985
599,Linda Baird Counseling,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.73044128847119,-104.97811021879508
600,Mary Eggers Bernuth Psychotherapy & Coaching,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302377,-104.9777981
601,Dr. Heather LaChance Energy Psychology,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302573,-104.9777981
602,Jill LaLiberte Acupuncture & Reiki,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7302132,-104.9781029
603,Shiva Coffey Classical Homeopathy,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7303112,-104.9777992
604,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy', 'wheelchair', 'wheelchair.yes']",80218,39.7309628,-104.9735517
605,Metro Multi-Disciplinary Doctors,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7259705,-104.9831619
606,Humble Skin Oncology Skincare,"['healthcare', 'healthcare.clinic_or_praxis']",80203,39.7261136,-104.9783419
607,Albert Magliolo Clinical Psychologist,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7258263,-104.976627
608,Jean E Kunin MD,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7257936,-104.9766273
609,Deborah Lehman MD,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.725758,-104.9766263
610,David M Hurst MD,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7257263,-104.9766273
611,Cherubini Chiropractic,"['healthcare', 'healthcare.clinic_or_praxis']",80218,39.7257191,-104.9755742
612,Ageless Art Oriental Medicine,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7287771,-104.9980332
613,Colorado Voice Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7271899,-104.9993839
614,Silk Bamboo Acupuncture Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7301687,-104.9978986
615,Mental Health Corporation of Denver,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7331593,-104.9969212
616,Auraria Dental Lab,"['healthcare', 'healthcare.dentist']",80204,39.7356191,-104.9985512
617,Auraria Dental Ceramics,"['healthcare', 'healthcare.dentist']",80204,39.7354605,-104.9989859
618,Project WISE,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7370369,-105.0004539
619,Transitional Medication LLC,"['healthcare', 'healthcare.clinic_or_praxis']",80204,39.7323386,-105.013471
620,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80017,39.6952911,-104.8105869
621,King Soopers Pharmacy,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80015,39.6154852,-104.7584042
622,Bonfils Blood Center,"['healthcare', 'healthcare.hospital']",80410,39.7442094,-105.1552468
623,Cherokee Trail Dental,"['healthcare', 'healthcare.dentist']",80016,39.6075706,-104.706767
624,Perfect Teeth,"['healthcare', 'healthcare.dentist']",80401,39.7395131,-105.194021
625,Premiere Dental Health,"['healthcare', 'healthcare.dentist']",80016,39.5754563,-104.7255661
626,Forest Hill Dental Care,"['healthcare', 'healthcare.dentist']",80016,39.5799602,-104.722839
627,Southlands Dental,"['healthcare', 'healthcare.dentist']",80016,39.6001837,-104.7204306
628,Saddlerock Pediatric Dentistry,"['healthcare', 'healthcare.dentist']",80016,39.6003327,-104.720419
629,Physical Therapy,['healthcare'],80016,39.5952629,-104.705437
630,OnPoint Urgent Care,"['healthcare', 'healthcare.clinic_or_praxis']",80016,39.595266,-104.705114
631,First Aid,"['healthcare', 'healthcare.clinic_or_praxis']",80016,39.610517,-104.6767459
632,Pioneer Hills Dental,"['healthcare', 'healthcare.dentist']",80015,39.616722,-104.8159356
633,Adio Chiropractor,['healthcare'],80015,39.6113759,-104.751612
634,Perfect Teeth - Smoky Hill,"['healthcare', 'healthcare.dentist']",80015,39.6115227,-104.7516132
635,Peterson Orthodontics,"['healthcare', 'healthcare.dentist', 'healthcare.dentist.orthodontics']",80234,39.90064,-105.024203
636,Sloan's Lake Dental,"['healthcare', 'healthcare.dentist']",80211,39.7583325,-105.0219401
637,Absolute Pain Solutions,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7571008,-105.0194394
638,Wellstone Acupuncture,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7564961,-105.0194981
639,Flourish Family Counseling,['healthcare'],80211,39.7543905,-105.0238414
640,Midtown Occupational Health Services,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7541285,-105.0160809
641,Healing Vibes Acupuncture & Wellness,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7514524,-105.024509
642,Walgreens,"['commercial.health_and_beauty', 'commercial.health_and_beauty.pharmacy', 'healthcare', 'healthcare.pharmacy']",80211,39.7601124,-105.025752
643,Walgreens Healthcare Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.7600104,-105.025749
644,Wellspring Natural Health,"['healthcare', 'healthcare.clinic_or_praxis']",80211,39.761972,-105.0355202
645,Perfect Teeth,"['healthcare', 'healthcare.dentist']",80134,39.5166109,-104.7673672
646,The Little Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80215,39.764071,-105.1401546
647,Fischer Medical,"['healthcare', 'healthcare.clinic_or_praxis']",80215,39.7689806,-105.1419689
648,Nerve Watch Intraoperative Neuromonitoring,"['healthcare', 'healthcare.clinic_or_praxis']",80215,39.7688836,-105.141831
649,Allegro Orthodontics,"['healthcare', 'healthcare.dentist']",80134,39.52681825998309,-104.7688532379335
650,Front Range foot and Ankle Clinic,"['healthcare', 'healthcare.clinic_or_praxis']",80134,39.5308229,-104.767576
651,Parker Modern Dentistry and Orthodontics,"['healthcare', 'healthcare.dentist']",80134,39.5375526,-104.768939
